request_id,request_type,priority,created_hour,created_day_of_week,created_at,completed_at,total_duration_hours,sla_hours,stage_created_duration,stage_assigned_duration,stage_verified_duration,stage_approved_duration,stage_processed_duration,handler_workload,final_stage,is_completed,is_delayed
REQ-SYN-0507,certificate,3,10,5,2025-11-15 10:34:00,2025-11-17 05:11:12,42.62,72,2.13,1.75,9.01,14.44,15.29,5,completed,1,0
REQ-SYN-0508,certificate,1,10,0,2025-11-24 10:19:00,2025-11-25 20:38:12,34.32,72,2.72,2.43,6.56,13.79,8.82,8,completed,1,0
REQ-SYN-0509,library,1,11,3,2026-01-01 11:02:00,2026-01-02 10:45:12,23.72,48,1.48,2.28,4.85,9.05,6.06,9,completed,1,0
REQ-SYN-0510,transcript,1,18,4,2025-10-31 18:34:00,,51.15,120,4.13,6.19,11.31,12.83,16.69,4,processed,0,0
REQ-SYN-0511,hostel,2,15,3,2025-09-18 15:26:00,2025-09-21 04:02:00,60.6,48,0.61,5.21,16.23,20.7,17.85,3,completed,1,1
REQ-SYN-0512,exam,2,14,4,2025-11-28 14:21:00,2025-11-30 17:19:12,67.31,96,1.12,9.72,12.94,8.84,34.688967504766566,8,completed,1,0
REQ-SYN-0513,certificate,2,17,2,2025-10-29 17:51:00,2025-10-31 20:48:36,57.76,72,0.58,3.73,9.14,16.54,27.768357335782465,5,completed,1,0
REQ-SYN-0514,library,2,21,3,2025-10-16 21:16:00,2025-10-18 01:13:36,27.96,48,0.26,6.83,5.53,9.67,5.67,1,completed,1,0
REQ-SYN-0515,transcript,1,8,2,2025-10-15 08:44:00,2025-10-16 18:07:24,33.39,120,1.32,1.53,6.45,7.14,16.95,5,completed,1,0
REQ-SYN-0516,transcript,1,10,5,2025-09-20 10:19:00,2025-09-21 21:05:12,34.77,120,2.76,2.51,5.06,5.1,19.34,7,completed,1,0
REQ-SYN-0517,transcript,2,12,0,2025-12-29 12:14:00,2026-01-01 20:39:12,87.7,120,2.31,6.89,18.62,24.08,35.80267923438663,4,completed,1,0
REQ-SYN-0518,certificate,3,21,3,2025-11-27 21:12:00,2025-11-30 03:55:48,66.54,72,2.9,4.61,15.66,20.22,23.148269547321227,4,completed,1,0
REQ-SYN-0519,hostel,3,20,3,2025-08-28 20:29:00,2025-08-30 10:56:36,38.46,48,2.31,4.86,8.32,11.43,11.54,3,completed,1,0
REQ-SYN-0520,certificate,1,12,4,2026-01-23 12:44:00,2026-01-26 23:03:48,82.33,72,3.0,14.73,14.32,22.41,27.87,8,completed,1,1
REQ-SYN-0521,transcript,2,11,1,2025-12-30 11:50:00,2025-12-31 15:53:00,28.05,120,3.17,6.27,7.73,4.59,6.29,4,completed,1,0
REQ-SYN-0522,exam,3,10,0,2025-12-29 10:38:00,2025-12-30 15:07:24,28.49,96,2.81,5.84,1.5,7.8,10.54,4,completed,1,0
REQ-SYN-0523,library,2,10,0,2025-08-25 10:13:00,2025-08-27 04:31:00,42.3,48,2.53,4.19,7.97,10.73,16.88,6,completed,1,0
REQ-SYN-0524,transcript,1,16,1,2025-12-23 16:03:00,2025-12-25 12:45:00,62.24,120,0.81,5.83,2.91,12.6,40.09148770490344,5,completed,1,0
REQ-SYN-0525,library,1,20,4,2025-12-12 20:57:00,2025-12-16 01:55:48,76.98,48,3.11,7.13,13.66,15.79,37.29,7,completed,1,1
REQ-SYN-0526,certificate,1,10,0,2025-12-15 10:19:00,2025-12-16 04:10:36,17.86,72,1.29,5.49,0.1,5.37,5.61,6,completed,1,0
REQ-SYN-0527,transcript,1,10,0,2025-12-22 10:30:00,2025-12-24 10:45:36,48.26,120,3.74,7.63,7.1,15.08,14.71,6,completed,1,0
REQ-SYN-0528,certificate,1,17,2,2025-10-15 17:24:00,2025-10-16 15:56:24,22.54,72,2.06,4.52,7.59,8.27,0.1,5,completed,1,0
REQ-SYN-0529,transcript,3,16,3,2025-09-18 16:49:00,2025-09-21 07:18:24,80.47,120,3.52,5.81,12.05,19.61,39.480298291827786,8,completed,1,0
REQ-SYN-0530,exam,2,12,2,2026-01-21 12:57:00,2026-01-23 18:37:48,53.68,96,4.08,4.12,7.94,9.29,28.25,2,completed,1,0
REQ-SYN-0531,hostel,2,13,5,2026-01-24 13:26:00,2026-01-26 12:18:12,46.87,48,1.78,5.33,6.23,5.31,28.22,3,completed,1,0
REQ-SYN-0532,exam,3,10,2,2025-12-31 10:22:00,2026-01-03 11:05:48,90.49,96,2.57,16.42,17.34,4.25,49.90967264514889,4,completed,1,0
REQ-SYN-0533,it_support,1,14,3,2025-09-25 14:02:00,2025-09-27 11:39:48,36.22,24,3.12,6.51,5.16,11.26,19.58,8,completed,1,1
REQ-SYN-0534,certificate,2,11,1,2026-02-10 11:39:00,,31.89,72,3.46,2.61,5.51,7.27,13.04,3,approved,0,0
REQ-SYN-0535,certificate,1,9,0,2025-10-20 09:04:00,,77.36,72,0.1,8.56,4.85,16.1,47.75222990373967,6,assigned,0,1
REQ-SYN-0536,exam,2,18,0,2025-12-01 18:18:00,2025-12-03 13:12:36,42.91,96,1.55,4.83,10.88,14.28,11.37,4,completed,1,0
REQ-SYN-0537,transcript,1,15,4,2026-01-30 15:52:00,2026-02-01 07:58:36,40.11,120,1.23,6.08,8.79,9.33,14.68,6,completed,1,0
REQ-SYN-0538,hostel,2,12,1,2025-10-14 12:50:00,2025-10-17 08:07:24,67.29,48,3.14,3.2,12.16,18.16,30.63,10,completed,1,1
REQ-SYN-0539,transcript,1,17,1,2025-09-16 17:21:00,2025-09-18 05:13:12,35.87,120,2.78,6.28,3.33,6.98,16.5,1,completed,1,0
REQ-SYN-0540,transcript,2,10,3,2025-10-23 10:51:00,2025-10-24 07:40:12,20.82,120,0.45,3.15,4.93,11.36,0.93,8,completed,1,0
REQ-SYN-0541,exam,3,11,2,2025-10-29 11:32:00,2025-10-30 07:24:48,19.88,96,2.29,0.22,6.3,0.1,10.97,7,completed,1,0
REQ-SYN-0542,it_support,1,1,1,2025-12-09 01:23:00,,61.46,24,2.92,8.55,6.48,19.79,23.72,5,processed,0,1
REQ-SYN-0543,certificate,2,17,4,2025-09-12 17:58:00,2025-09-14 03:05:12,33.12,72,2.22,1.19,10.26,13.28,6.17,5,completed,1,0
REQ-SYN-0544,exam,1,17,4,2025-12-12 17:11:00,2025-12-14 10:19:24,41.14,96,2.72,4.64,7.87,11.31,14.6,2,completed,1,0
REQ-SYN-0545,transcript,2,9,3,2025-09-25 09:52:00,2025-09-27 16:31:00,64.53,120,3.67,8.63,8.77,22.51,20.94574308665277,6,completed,1,0
REQ-SYN-0546,transcript,1,17,4,2025-08-22 17:12:00,2025-08-25 11:41:24,75.69,120,2.94,7.88,18.63,12.21,34.02955894795149,6,completed,1,0
REQ-SYN-0547,hostel,2,8,2,2025-11-26 08:31:00,2025-11-27 23:52:00,39.35,48,2.68,5.93,6.29,10.15,14.3,5,completed,1,0
REQ-SYN-0548,certificate,1,22,0,2025-12-22 22:09:00,2025-12-24 02:49:48,28.68,72,1.47,6.29,8.04,3.9,8.98,3,completed,1,0
REQ-SYN-0549,certificate,2,15,4,2025-11-14 15:48:00,2025-11-16 05:46:48,46.06,72,2.45,1.12,12.6,17.16,12.732492539423248,5,completed,1,0
REQ-SYN-0550,transcript,2,15,0,2025-12-08 15:00:00,2025-12-10 15:04:48,55.96,120,1.71,4.81,9.08,23.53,16.83412427899101,5,completed,1,0
REQ-SYN-0551,transcript,1,8,3,2025-10-02 08:10:00,2025-10-05 06:27:24,83.28,120,0.1,12.59,21.97,13.03,35.58862816484715,6,completed,1,0
REQ-SYN-0552,certificate,3,17,3,2025-09-11 17:29:00,2025-09-13 17:37:24,61.17,72,1.64,4.9,15.97,3.2,35.45506434870904,9,completed,1,0
REQ-SYN-0553,certificate,1,17,1,2025-12-02 17:23:00,2025-12-03 20:52:24,27.49,72,0.52,4.38,6.19,7.64,8.76,2,completed,1,0
REQ-SYN-0554,library,1,15,6,2026-01-04 15:45:00,2026-01-06 09:24:00,48.17,48,0.96,4.45,14.33,3.24,25.191381658738702,6,completed,1,1
REQ-SYN-0555,certificate,1,4,1,2025-10-28 04:15:00,2025-10-29 17:15:00,37.0,72,2.19,3.6,4.12,11.08,16.01,5,completed,1,0
REQ-SYN-0556,it_support,1,23,4,2025-10-31 23:19:00,2025-11-02 07:28:00,24.89,24,2.35,6.12,5.91,9.84,7.93,3,completed,1,1
REQ-SYN-0557,transcript,2,1,4,2025-09-12 01:33:00,2025-09-14 20:43:48,79.9,120,3.32,3.99,18.59,19.91,34.089381494611196,7,completed,1,0
REQ-SYN-0558,certificate,1,17,2,2025-08-27 17:40:00,2025-08-28 23:41:48,30.03,72,1.32,2.21,5.44,9.96,11.1,2,completed,1,0
REQ-SYN-0559,certificate,2,13,2,2025-09-24 13:49:00,2025-09-26 04:30:24,38.69,72,1.97,6.56,7.01,11.16,11.99,2,completed,1,0
REQ-SYN-0560,library,2,16,4,2026-01-02 16:18:00,2026-01-04 06:21:00,38.05,48,1.23,3.46,5.94,4.17,23.25,5,completed,1,0
REQ-SYN-0561,it_support,3,15,5,2025-12-13 15:03:00,,28.13,24,3.74,1.09,0.66,15.13,11.27,8,verified,0,1
REQ-SYN-0562,certificate,2,11,5,2025-09-27 11:21:00,2025-09-30 13:14:24,73.89,72,1.56,7.04,10.46,19.03,35.8,3,completed,1,1
REQ-SYN-0563,transcript,2,11,0,2025-12-29 11:02:00,2025-12-30 21:58:24,34.94,120,4.03,2.11,3.97,7.92,16.91,8,completed,1,0
REQ-SYN-0564,it_support,2,9,0,2025-12-22 09:02:00,2025-12-25 04:29:36,67.46,24,2.87,16.0,7.34,12.84,28.41,8,completed,1,1
REQ-SYN-0565,transcript,1,12,0,2025-09-01 12:16:00,2025-09-02 20:56:12,32.67,120,2.8,3.6,2.83,13.66,9.78,1,completed,1,0
REQ-SYN-0566,hostel,3,9,3,2025-10-09 09:41:00,2025-10-11 19:27:48,57.78,48,3.75,4.99,14.25,7.72,27.07,5,completed,1,1
REQ-SYN-0567,it_support,2,8,2,2025-11-05 08:12:00,2025-11-07 03:16:48,43.08,24,0.32,12.63,10.48,6.4,13.25,4,completed,1,1
REQ-SYN-0568,library,2,16,3,2025-11-13 16:44:00,2025-11-15 18:15:48,49.53,48,0.92,3.48,12.59,11.89,20.65,5,completed,1,1
REQ-SYN-0569,library,2,1,3,2025-09-11 01:13:00,2025-09-13 07:32:48,54.33,48,1.23,4.34,6.71,14.41,27.64,5,completed,1,1
REQ-SYN-0570,certificate,1,1,2,2025-09-03 01:47:00,2025-09-06 00:59:00,78.87,72,2.85,0.1,13.93,8.5,53.48989162739278,6,completed,1,1
REQ-SYN-0571,certificate,1,20,1,2025-09-09 20:27:00,2025-09-13 01:44:24,77.29,72,2.35,7.97,9.89,18.51,38.57,5,completed,1,1
REQ-SYN-0572,hostel,2,17,1,2025-08-26 17:25:00,2025-08-29 05:23:48,59.98,48,0.76,8.76,16.56,6.68,27.22,8,completed,1,1
REQ-SYN-0573,hostel,2,5,1,2025-10-14 05:02:00,2025-10-15 13:20:36,32.31,48,1.35,5.48,7.74,6.65,11.09,2,completed,1,0
REQ-SYN-0574,certificate,1,9,6,2025-10-12 09:45:00,,36.53,72,2.17,2.33,6.4,12.93,12.7,1,processed,0,0
REQ-SYN-0575,it_support,3,14,2,2025-09-03 14:49:00,2025-09-05 14:14:12,42.0,24,3.27,2.41,8.82,16.39,16.53,5,completed,1,1
REQ-SYN-0576,transcript,1,10,4,2025-08-29 10:49:00,2025-09-02 04:37:36,103.34,120,4.58,6.75,20.4,17.93,53.68017718221252,8,completed,1,0
REQ-SYN-0577,library,1,10,2,2025-09-17 10:53:00,2025-09-20 05:19:24,66.44,48,2.06,7.66,18.57,9.51,28.64,10,completed,1,1
REQ-SYN-0578,certificate,3,20,3,2025-09-04 20:27:00,2025-09-05 11:07:48,14.68,72,1.46,3.27,3.89,1.15,4.91,4,completed,1,0
REQ-SYN-0579,transcript,3,17,1,2025-08-26 17:58:00,2025-08-28 00:26:12,30.47,120,4.09,3.39,7.89,8.75,6.35,2,completed,1,0
REQ-SYN-0580,certificate,1,21,5,2025-09-27 21:02:00,2025-09-30 09:47:36,66.42,72,1.72,3.91,14.19,15.31,31.287025536879288,5,completed,1,0
REQ-SYN-0581,library,3,14,0,2025-11-03 14:09:00,2025-11-04 14:46:12,24.62,48,0.83,0.1,7.47,8.72,7.5,7,completed,1,0
REQ-SYN-0582,transcript,1,9,2,2025-09-03 09:13:00,2025-09-04 20:28:00,35.25,120,0.27,3.35,5.98,11.69,13.96,4,completed,1,0
REQ-SYN-0583,hostel,2,11,0,2026-02-02 11:02:00,2026-02-04 08:31:24,45.49,48,2.95,3.35,8.31,12.31,18.57,6,completed,1,0
REQ-SYN-0584,exam,1,16,0,2025-10-27 16:57:00,2025-10-29 06:46:48,37.83,96,1.17,3.99,4.74,9.44,18.49,1,completed,1,0
REQ-SYN-0585,certificate,1,10,2,2025-09-03 10:13:00,2025-09-05 08:11:48,45.98,72,3.36,5.59,6.42,6.11,24.5,4,completed,1,0
REQ-SYN-0586,certificate,3,10,1,2025-10-07 10:24:00,2025-10-09 01:48:36,39.41,72,3.7,3.59,4.77,13.47,13.88,6,completed,1,0
REQ-SYN-0587,exam,3,21,0,2025-09-15 21:44:00,2025-09-16 15:32:00,17.8,96,2.33,0.54,2.36,7.83,4.74,2,completed,1,0
REQ-SYN-0588,exam,2,19,1,2025-11-04 19:59:00,2025-11-05 19:18:12,23.32,96,1.27,2.18,6.88,5.66,7.33,4,completed,1,0
REQ-SYN-0589,certificate,1,13,5,2025-10-25 13:45:00,2025-10-28 05:49:12,69.87,72,1.43,1.02,9.78,17.75,39.88630969556287,2,completed,1,0
REQ-SYN-0590,it_support,2,8,4,2025-09-12 08:18:00,2025-09-15 11:18:00,75.0,24,2.44,10.12,14.09,23.53,24.82,8,completed,1,1
REQ-SYN-0591,it_support,2,15,2,2025-12-31 15:56:00,2026-01-03 10:42:48,66.78,24,2.0,6.61,15.84,20.06,22.27,7,completed,1,1
REQ-SYN-0592,hostel,1,9,3,2025-09-25 09:00:00,2025-09-26 20:37:48,48.64,48,2.05,10.32,11.26,4.75,20.255358559817562,10,completed,1,1
REQ-SYN-0593,library,3,10,4,2025-08-22 10:49:00,2025-08-24 17:06:24,54.29,48,0.68,4.04,12.08,17.44,20.05,10,completed,1,1
REQ-SYN-0594,certificate,3,17,4,2025-10-03 17:36:00,2025-10-05 04:47:24,35.19,72,2.35,0.1,5.27,9.93,17.54,2,completed,1,0
REQ-SYN-0595,certificate,1,18,2,2025-12-24 18:19:00,2025-12-25 22:46:36,28.46,72,1.88,4.05,4.71,7.49,10.33,5,completed,1,0
REQ-SYN-0596,certificate,2,15,0,2025-11-03 15:33:00,2025-11-05 06:15:00,38.7,72,2.2,5.2,10.21,4.96,16.13,4,completed,1,0
REQ-SYN-0597,transcript,1,22,3,2025-11-13 22:13:00,2025-11-15 13:22:36,39.16,120,0.77,4.45,8.97,10.91,14.06,3,completed,1,0
REQ-SYN-0598,library,2,20,6,2025-09-14 20:46:00,2025-09-16 07:40:36,34.91,48,2.65,2.69,4.79,11.15,13.63,1,completed,1,0
REQ-SYN-0599,certificate,1,11,5,2025-11-08 11:35:00,2025-11-09 18:15:48,30.68,72,1.14,3.1,5.82,7.27,13.35,6,completed,1,0
REQ-SYN-0600,certificate,1,12,1,2025-09-02 12:21:00,2025-09-04 13:18:36,57.25,72,1.89,6.86,20.35,13.03,15.123137167320934,7,completed,1,0
REQ-SYN-0601,transcript,1,11,3,2025-10-02 11:44:00,2025-10-05 02:39:12,81.18,120,1.65,5.51,21.2,7.81,45.00939047007739,7,completed,1,0
REQ-SYN-0602,hostel,3,14,2,2026-01-07 14:26:00,2026-01-08 13:54:48,23.48,48,3.19,2.23,5.24,7.58,5.24,9,completed,1,0
REQ-SYN-0603,certificate,1,16,4,2025-10-24 16:57:00,,36.86,72,1.95,4.48,8.45,4.36,17.62,1,processed,0,0
REQ-SYN-0604,transcript,2,18,2,2026-01-14 18:07:00,2026-01-15 21:19:00,27.2,120,2.08,4.08,4.33,10.8,5.91,1,completed,1,0
REQ-SYN-0605,certificate,1,17,2,2025-12-17 17:00:00,2025-12-20 00:11:24,65.36,72,2.44,12.26,10.24,15.56,24.861124645337338,5,completed,1,0
REQ-SYN-0606,library,1,22,4,2025-08-29 22:36:00,2025-09-01 04:03:00,53.45,48,1.89,6.61,14.44,8.16,22.35,5,completed,1,1
REQ-SYN-0607,hostel,2,9,2,2025-08-20 09:47:00,2025-08-23 10:41:36,72.91,48,1.49,10.63,16.16,17.62,27.01,8,completed,1,1
REQ-SYN-0608,transcript,2,22,2,2025-11-26 22:30:00,2025-11-28 09:55:48,35.43,120,1.83,2.36,8.08,14.09,9.07,3,completed,1,0
REQ-SYN-0609,hostel,1,22,0,2025-12-29 22:25:00,2025-12-31 10:37:36,36.21,48,0.58,1.58,4.59,4.45,25.01,2,completed,1,0
REQ-SYN-0610,certificate,3,17,2,2025-10-22 17:22:00,2025-10-24 10:25:36,59.38,72,0.6,1.84,9.91,8.19,38.84434795627558,6,completed,1,0
REQ-SYN-0611,library,1,2,3,2025-12-18 02:15:00,2025-12-19 06:53:24,28.64,48,2.97,5.63,4.71,0.1,15.23,5,completed,1,0
REQ-SYN-0612,it_support,2,17,4,2025-12-05 17:51:00,2025-12-07 13:13:48,34.57,24,3.42,7.86,5.07,10.01,17.02,5,completed,1,1
REQ-SYN-0613,certificate,3,9,1,2025-11-04 09:11:00,2025-11-05 22:32:00,37.35,72,3.27,7.4,3.34,9.9,13.44,2,completed,1,0
REQ-SYN-0614,library,1,12,0,2026-01-26 12:29:00,2026-01-28 06:39:12,42.17,48,2.67,7.44,6.37,9.26,16.43,3,completed,1,0
REQ-SYN-0615,it_support,1,5,1,2025-09-16 05:24:00,2025-09-17 08:00:36,20.83,24,2.12,6.61,4.21,6.53,7.14,1,completed,1,0
REQ-SYN-0616,transcript,1,17,1,2025-11-25 17:27:00,,45.01,120,1.83,7.03,10.81,10.49,14.85,1,processed,0,0
REQ-SYN-0617,certificate,2,13,3,2025-10-30 13:23:00,2025-11-02 12:00:48,89.49,72,1.28,6.52,19.91,18.33,43.448421324513134,6,completed,1,1
REQ-SYN-0618,hostel,1,10,0,2025-09-08 10:09:00,2025-09-10 05:28:12,43.32,48,4.76,6.74,5.69,9.87,16.26,10,completed,1,0
REQ-SYN-0619,library,1,21,1,2025-10-28 21:10:00,2025-10-30 04:10:36,31.01,48,4.17,3.38,4.69,7.36,11.41,3,completed,1,0
REQ-SYN-0620,certificate,2,16,3,2025-12-04 16:05:00,2025-12-07 04:59:36,71.25,72,0.26,7.87,6.85,20.83,35.44458248823395,6,completed,1,0
REQ-SYN-0621,hostel,2,16,0,2026-01-19 16:36:00,2026-01-21 03:00:00,34.4,48,3.04,3.75,7.27,8.19,12.15,1,completed,1,0
REQ-SYN-0622,transcript,2,10,3,2025-10-09 10:31:00,2025-10-12 13:40:00,91.0,120,1.89,4.15,17.88,18.18,48.89564046293024,5,completed,1,0
REQ-SYN-0623,hostel,2,23,4,2026-01-30 23:32:00,2026-02-02 06:16:24,54.74,48,3.63,10.25,15.43,10.48,14.95,6,completed,1,1
REQ-SYN-0624,transcript,2,10,4,2025-10-10 10:44:00,2025-10-12 13:14:36,65.06,120,3.02,2.89,9.43,11.88,37.84039813045406,5,completed,1,0
REQ-SYN-0625,exam,2,8,0,2026-01-26 08:55:00,,38.76,96,2.16,6.15,8.96,8.4,13.09,4,approved,0,0
REQ-SYN-0626,certificate,2,11,0,2025-09-22 11:48:00,2025-09-25 07:15:36,80.08,72,1.02,3.62,15.0,31.51,28.932056097417412,8,completed,1,1
REQ-SYN-0627,certificate,1,8,2,2025-11-12 08:24:00,2025-11-14 14:26:24,64.16,72,2.99,7.2,12.33,16.7,24.935025656525884,10,completed,1,0
REQ-SYN-0628,it_support,2,14,1,2025-11-11 14:05:00,2025-11-12 11:45:48,21.68,24,0.87,1.61,8.66,6.49,4.05,8,completed,1,0
REQ-SYN-0629,it_support,1,10,2,2025-10-29 10:33:00,2025-10-30 14:21:00,22.56,24,1.64,7.52,1.41,6.61,10.62,5,completed,1,0
REQ-SYN-0630,transcript,3,19,0,2025-10-20 19:05:00,2025-10-24 02:18:12,86.71,120,2.41,9.4,15.84,17.12,41.940736625183554,8,completed,1,0
REQ-SYN-0631,transcript,3,15,1,2025-09-16 15:28:00,2025-09-19 10:47:48,73.46,120,3.43,10.51,12.61,14.36,32.54654525810628,7,completed,1,0
REQ-SYN-0632,certificate,1,14,3,2026-01-29 14:29:00,2026-01-31 12:05:00,45.6,72,4.03,3.07,9.23,16.02,13.25,9,completed,1,0
REQ-SYN-0633,certificate,3,14,5,2026-01-10 14:09:00,2026-01-11 21:22:48,31.23,72,2.15,7.51,3.79,4.42,13.36,3,completed,1,0
REQ-SYN-0634,transcript,3,17,5,2026-01-17 17:54:00,2026-01-19 03:33:00,33.65,120,2.78,4.06,8.37,7.79,10.65,3,completed,1,0
REQ-SYN-0635,certificate,2,8,1,2026-02-03 08:28:00,2026-02-04 16:50:48,32.38,72,3.69,9.27,8.78,0.66,9.98,4,completed,1,0
REQ-SYN-0636,hostel,2,15,4,2025-11-07 15:57:00,2025-11-09 15:02:24,57.72,48,4.5,8.23,12.13,9.0,23.859477787808302,4,completed,1,1
REQ-SYN-0637,transcript,2,8,6,2026-01-11 08:53:00,2026-01-12 18:37:24,33.74,120,1.45,5.07,3.27,9.95,14.0,3,completed,1,0
REQ-SYN-0638,hostel,2,1,3,2025-10-16 01:44:00,2025-10-19 04:40:24,74.94,48,1.36,4.9,17.21,22.49,28.98,3,completed,1,1
REQ-SYN-0639,transcript,3,14,0,2025-11-24 14:03:00,2025-11-25 17:26:24,27.39,120,3.05,1.38,5.3,5.34,12.32,9,completed,1,0
REQ-SYN-0640,certificate,1,10,4,2025-12-19 10:20:00,2025-12-20 23:00:48,36.68,72,1.04,1.45,12.84,7.97,13.38,4,completed,1,0
REQ-SYN-0641,exam,2,17,3,2026-01-01 17:33:00,2026-01-02 16:52:48,23.33,96,2.01,4.74,5.8,0.1,10.68,1,completed,1,0
REQ-SYN-0642,hostel,3,22,2,2025-09-17 22:55:00,2025-09-21 03:43:36,76.81,48,2.74,10.59,22.04,20.13,21.31,8,completed,1,1
REQ-SYN-0643,certificate,1,8,1,2025-12-02 08:13:00,2025-12-03 14:20:48,30.13,72,3.67,6.16,7.43,3.31,9.56,1,completed,1,0
REQ-SYN-0644,hostel,3,14,1,2025-09-30 14:45:00,2025-10-02 01:39:00,34.9,48,2.53,5.48,8.05,3.82,15.02,8,completed,1,0
REQ-SYN-0645,certificate,2,17,2,2025-09-10 17:13:00,2025-09-13 21:08:12,75.92,72,2.9,8.08,13.54,23.37,28.03,8,completed,1,1
REQ-SYN-0646,certificate,1,13,4,2026-01-16 13:19:00,2026-01-17 13:23:12,24.07,72,3.12,0.3,5.64,3.92,11.09,1,completed,1,0
REQ-SYN-0647,certificate,2,18,3,2025-10-23 18:34:00,2025-10-26 05:58:36,76.24,72,2.57,3.35,8.75,16.01,45.56089544634732,7,completed,1,1
REQ-SYN-0648,transcript,1,17,1,2025-10-07 17:19:00,2025-10-08 22:23:48,29.08,120,3.09,7.08,4.44,6.95,7.52,5,completed,1,0
REQ-SYN-0649,certificate,2,11,3,2026-01-29 11:11:00,2026-01-31 06:05:00,59.74,72,2.24,0.1,15.73,15.61,26.0606766421932,8,completed,1,0
REQ-SYN-0650,certificate,2,10,4,2025-11-28 10:42:00,2025-11-30 08:54:36,63.81,72,1.95,12.79,16.14,4.87,28.062809032039958,9,completed,1,0
REQ-SYN-0651,hostel,1,15,2,2026-01-28 15:00:00,2026-01-29 22:14:24,31.24,48,1.01,4.56,6.27,12.3,7.1,8,completed,1,0
REQ-SYN-0652,it_support,1,14,3,2026-02-12 14:48:00,2026-02-15 01:10:48,58.38,24,3.29,5.68,9.61,17.89,21.91,9,completed,1,1
REQ-SYN-0653,transcript,1,22,0,2025-09-08 22:21:00,2025-09-11 02:09:00,60.99,120,1.33,7.7,5.26,18.32,28.378695150031653,8,completed,1,0
REQ-SYN-0654,it_support,2,14,3,2026-02-12 14:14:00,2026-02-13 23:16:24,25.22,24,1.52,2.62,7.01,7.38,14.51,7,completed,1,1
REQ-SYN-0655,certificate,2,13,4,2026-01-23 13:59:00,,22.68,72,3.33,5.5,0.24,12.62,0.99,5,approved,0,0
REQ-SYN-0656,transcript,2,10,0,2025-08-18 10:46:00,2025-08-20 13:44:12,58.1,120,0.41,7.04,12.64,21.42,16.590388626354716,8,completed,1,0
REQ-SYN-0657,hostel,3,19,2,2026-02-04 19:27:00,2026-02-08 08:11:24,84.74,48,1.43,7.36,12.78,19.64,43.53,10,completed,1,1
REQ-SYN-0658,hostel,2,10,4,2025-10-03 10:15:00,2025-10-06 13:46:12,75.52,48,2.36,6.53,16.5,18.58,31.55,5,completed,1,1
REQ-SYN-0659,hostel,1,21,2,2025-12-24 21:39:00,2025-12-25 21:39:36,24.01,48,1.67,5.18,8.77,2.56,5.83,2,completed,1,0
REQ-SYN-0660,library,3,14,4,2025-10-24 14:30:00,2025-10-25 19:42:36,29.21,48,1.62,0.63,4.23,5.61,17.12,5,completed,1,0
REQ-SYN-0661,library,3,8,0,2025-11-10 08:24:00,2025-11-12 14:49:12,54.42,48,0.1,5.41,18.2,9.67,21.04,8,completed,1,1
REQ-SYN-0662,hostel,1,12,2,2025-11-19 12:47:00,2025-11-21 09:01:24,56.4,48,2.85,6.19,7.08,2.89,37.386028947537056,5,completed,1,1
REQ-SYN-0663,transcript,3,20,3,2025-11-27 20:18:00,2025-11-29 02:20:24,30.04,120,0.1,2.1,7.37,6.67,13.8,5,completed,1,0
REQ-SYN-0664,transcript,1,12,6,2025-08-24 12:17:00,2025-08-27 02:38:00,81.7,120,3.33,11.68,19.51,11.88,35.297896443101706,2,completed,1,0
REQ-SYN-0665,transcript,1,11,0,2025-12-01 11:35:00,2025-12-03 04:23:00,40.8,120,3.31,3.14,2.22,10.28,21.85,7,completed,1,0
REQ-SYN-0666,exam,1,17,0,2025-12-08 17:22:00,2025-12-10 06:43:36,37.36,96,1.78,5.72,3.19,9.39,17.28,5,completed,1,0
REQ-SYN-0667,exam,1,17,2,2025-12-17 17:50:00,2025-12-19 03:54:48,34.08,96,2.8,3.5,7.37,13.68,6.73,2,completed,1,0
REQ-SYN-0668,transcript,2,10,1,2026-02-10 10:32:00,2026-02-11 11:52:24,25.34,120,2.28,4.14,7.35,7.15,4.42,7,completed,1,0
REQ-SYN-0669,certificate,3,13,3,2025-12-11 13:36:00,2025-12-12 22:02:24,32.44,72,1.54,3.73,9.73,10.45,6.99,2,completed,1,0
REQ-SYN-0670,transcript,1,15,3,2025-08-21 15:52:00,2025-08-23 03:16:36,48.57,120,2.76,5.24,11.8,15.51,13.262246949785094,5,completed,1,0
REQ-SYN-0671,certificate,2,9,5,2025-12-13 09:35:00,2025-12-16 02:40:24,76.75,72,1.18,8.81,10.58,15.78,40.39998434711319,5,completed,1,1
REQ-SYN-0672,certificate,1,9,4,2026-01-09 09:41:00,2026-01-11 21:33:12,65.62,72,1.39,6.08,7.93,23.91,26.31057880291801,7,completed,1,0
REQ-SYN-0673,certificate,2,8,0,2025-12-08 08:04:00,2025-12-11 01:50:48,82.52,72,2.73,7.05,16.69,12.79,43.25604645741623,5,completed,1,1
REQ-SYN-0674,certificate,2,17,6,2025-08-24 17:06:00,2025-08-26 08:44:24,39.64,72,3.01,1.33,10.61,8.62,16.07,2,completed,1,0
REQ-SYN-0675,transcript,3,17,3,2025-09-11 17:25:00,,60.04,120,3.66,10.68,20.07,7.41,18.220332902631565,9,processed,0,0
